"YEAR","REGION","SCALE","PSY","상시모돈","모돈회전율","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","임신기간","분만율","평균총산","평균실산","평균미라","평균사산","평균이유두수","포유기간","재귀발정일","재귀율_7일_이내","평균도폐산차","최초교배일령","모돈평균산차"
2005,10004,180006,21.9,541,2.33,36.6,13.8,2.3,18.5,1.2,0.9,116.2,81.8,10.7,10.2,0.1,0.4,9.4,24.4,6.9,88.1,2.6,219,5.8
2005,10009,180002,19.1,160,2.18,55.2,18.5,0.4,35.5,0,0.8,114.9,77.4,11.7,11.3,0,0.4,8.8,26.9,9.4,67.3,5.2,274,7.5
2005,10008,180002,20.7,184,2.27,57.1,22.8,6.4,27.8,0.1,0,114.1,87.3,10.6,10.5,0,0.1,9.1,20.6,10.2,69.1,5.3,254,7.8
2005,10001,180005,22.7,435,2.43,32.6,14.6,0.9,16.4,0.5,0.2,115.3,86,11.1,10.1,0.3,0.7,9.3,21.4,6.8,86.6,4.8,246,6.9
2005,10009,180002,23.6,180,2.29,54.5,24.8,2.7,25.6,1.2,0.2,114.2,84.4,11.2,11.1,0,0.2,10.3,21,11.6,80.4,5.4,245,6.8
2005,10001,180006,20,578,2.34,39.4,13.2,1.7,20.9,2.2,1.4,113.2,82.7,11.2,10.4,0.2,0.5,8.5,25.4,7.2,85.9,4.4,230,5.4
2005,10003,180004,23.4,302,2.37,39.6,14.7,0.1,24.6,0.2,0.1,113.6,81.3,11.2,10.7,0.1,0.4,9.9,24.2,6.4,86.9,4.9,241,7.8
2005,10009,180002,21.8,156,2.39,34.3,12.9,0.2,19,2.1,0.2,116.2,80.6,10.6,10.2,0.2,0.2,9.1,22,6.2,91,5.4,222,6.3
2005,10007,180005,20.3,432,2.27,48.6,15.6,7.5,25.5,0,0,115.5,80.6,10.6,9.6,0,1,8.9,24.3,8.2,80.8,4.1,241,6.1
2005,10004,180004,24.3,357,2.43,39.9,14.8,1.6,22.1,0.7,0.6,113.2,81.8,11.7,10.9,0.2,0.6,10,21.4,7.3,85.8,5.6,233,7.3
2005,10002,180007,18.5,1455,2.22,62.5,17.8,2.8,41.3,0.6,0,115.1,76.1,10.5,9.3,0.2,1.1,8.4,22.8,8,88.9,4.8,209,6.9
2005,10008,180007,21.7,1028,2.43,31.9,13.6,0.8,15.9,1.4,0.2,115.2,84.8,11.2,10.4,0.2,0.7,8.9,22.5,6.6,88.7,6.2,223,7
2005,10009,180002,20.2,166,2.3,42.7,15.3,1.1,23.5,1.8,0.9,115.6,82.1,11.3,10.8,0,0.6,8.8,23,5.4,94.1,3,222,6.5
2005,10002,180005,25.5,460,2.5,27.4,13.2,0.7,12.8,0.3,0.5,114.7,88.7,11.7,10.9,0.2,0.6,10.2,20.2,5.5,92.8,4.7,234,7
2005,10001,180003,23.9,272,2.38,42.8,14.8,0.4,26.4,1.1,0.1,114.8,80.9,11.5,10.9,0.1,0.5,10,20.2,6.5,91.9,5.6,231,8.7
2005,10003,180003,20.4,266,2.26,55.4,13.5,1,40.1,0.5,0.2,115.3,71.7,11,10.2,0,0.8,9,21.6,6.4,88.8,5.1,227,7.5
2005,10002,180005,23.6,411,2.36,38,21,0.5,14.7,0.8,0.9,114.9,86.7,11.7,11,0.2,0.5,10,24.9,7.6,82.1,5.1,213,7.5
2005,10001,180002,22.7,168,2.42,34.5,11.9,0.8,21.1,0.7,0,115.6,87.2,11.4,10.3,0,1,9.4,20.8,5.5,93.6,6.7,246,7.9
2005,10002,180003,21.7,225,2.33,45.5,12.8,9.3,19.8,0,3.6,115.5,81.5,11.2,10.4,0,0.8,9.3,22.7,7.1,81.4,4.4,291,6.4
2005,10007,180006,23.8,509,2.36,31.1,12.1,1.1,17.9,0,0.1,113.9,70.4,12.4,11.5,0.3,0.6,10.1,27.9,5.9,86.1,3.5,245,5.7
2005,10004,180007,21.7,1013,2.32,40,13.9,3.2,16.7,4.5,1.6,116,84.2,10.8,10.1,0.1,0.6,9.4,24,6.3,91.5,3.8,219,7.4
2005,10001,180005,21.2,428,2.4,43.2,12.9,1,29.1,0.2,0,114.3,80.1,10.9,9.3,0,1.5,8.8,20,5.9,94.6,3.7,234,6.2
2005,10002,180003,24.7,249,2.42,24.5,14.1,1.1,9.3,0,0,114.8,91,12.2,11.3,0.2,0.7,10.2,25.7,6.9,83.9,6.6,250,6.6
2005,10007,180005,16.8,461,2.3,51.8,18.6,8.8,23,1,0.5,115.3,87.9,11.3,8.6,1.1,1.6,7.3,20.6,9.5,78,4,250,6.4
2005,10006,180005,21.7,497,2.36,45.6,12.2,2.7,30.6,0,0.1,114.8,80.6,11.1,10.3,0,0.8,9.2,20.4,6,96.1,4.1,216,6.8
2005,10002,180002,20.3,195,2.29,43.8,15,0.9,26.5,0.9,0.4,114.7,78.6,11,10.4,0,0.6,8.8,25.9,6.2,89.2,5.2,240,7.2
2005,10009,180005,14.6,455,1.77,124.9,24.3,15.8,55.2,0.1,29.5,115.4,66,10,10,0,0,8.3,21.8,8.1,82.6,2.3,286,4.1
2005,10002,180001,22.4,76,2.41,39.8,11.7,1.5,25.6,0.8,0.2,114.5,78.5,11.3,10.4,0.1,0.8,9.3,20.7,5.3,92.3,5.3,221,7.7
2005,10002,180006,20.9,951,2.37,32.2,13,2.6,16.6,0,0,114.6,85.7,11.7,10.3,0,1.4,8.8,24.9,6.7,87.6,4,238,5.3
2005,10005,180007,22.8,1267,2.45,40.6,14,1.9,22.4,1.3,1.1,115,77.8,10.9,9.9,0.3,0.7,9.3,17.4,6.4,89.9,5.5,230,7.2
2005,10005,180002,20.8,182,2.19,76.1,18.2,0.1,55,2.5,0.4,114.9,68.4,11.1,10.1,0.1,0.9,9.5,20.1,9.3,86,4.9,244,8.1
2005,10003,180005,23.1,435,2.41,29.9,14.1,2.1,12.9,0.6,0.3,115.2,89.9,11.4,10.5,0.3,0.5,9.6,24.7,6.4,87.5,3.2,241,6.8
2004,10002,180005,21.3,498,2.21,62.1,10.3,32.9,12,0,6.8,115.5,89.4,11.3,10.6,0,0.7,9.7,22.6,5.4,94,5.2,211,6.1
2004,10004,180006,19.3,514,2.37,46.5,14.4,3.2,23.3,3.3,2.3,115.3,79,10.7,9,0.7,1,8.2,19,7.1,86.9,4.4,223,5.9
2004,10001,180006,22,536,2.28,53.7,15.5,1.7,36.4,0.1,0,115.2,79.8,12,11.1,0.2,0.7,9.6,21,7.3,83.5,5.3,234,8.1
2004,10009,180002,20.8,118,2.19,61.4,15.7,1.3,43.2,1.2,0,115.7,75.4,12,11,0.3,0.8,9.5,23.3,8.1,78.9,3.9,236,6.4
2004,10001,180006,21.8,850,2.41,35.4,11.6,1.6,21.1,0.8,0.3,114.6,80.6,10.7,9.7,0.2,0.8,9,21.3,5.4,94.7,2.3,235,6.3
2004,10007,180005,20.6,418,2.36,40.5,17,5.8,17.5,0,0.2,115.3,89,10.7,9.5,0,1.3,8.7,21.7,8.4,84.3,6.1,234,6.1
2004,10007,180005,21.9,479,2.45,31.9,14.1,4,13.6,0.1,0.2,115.1,92.5,11.6,9.5,0.5,1.7,8.9,21,7,85.3,4.6,230,5.9
2004,10002,180005,22.1,408,2.39,34.9,23.2,1.4,9.8,0.4,0,115.2,85.2,11.1,10.5,0.2,0.4,9.2,24.2,11.3,46.7,3.1,228,6.5
2004,10002,180004,22.1,308,2.4,30.2,13.9,0.7,15.4,0.1,0.1,114.8,75.5,11.5,10.7,0.2,0.7,9.2,24.6,7,89.5,5,252,7
2004,10004,180006,21.6,541,2.43,34.5,13,2.8,14.8,2.2,1.7,116,81,10.5,9.8,0.2,0.5,8.9,21.5,7,87.2,3.7,220,5.6
2004,10003,180004,22.7,303,2.44,30.4,13.9,0.4,15.7,0.4,0.1,113.6,79.1,11.3,10.7,0,0.5,9.3,21.9,6.3,91.6,4.1,244,7.8
2004,10005,180006,24,980,2.44,33.1,13.4,1,17,1.2,0.5,115.5,87.8,11.5,10.2,0.2,1.1,9.8,20.4,6.6,85.5,5.5,243,6.4
2004,10003,180004,23.1,367,2.43,36.3,13.6,3.3,18.6,0,0.8,114.2,90.7,10.8,10.1,0.1,0.6,9.5,21,6.6,91.8,4.4,244,6.2
2004,10005,180007,23.1,1213,2.46,40.2,14.1,2.6,21,0.8,1.6,114.7,78.5,10.5,9.9,0.2,0.4,9.4,17.4,6.5,90,4.9,224,7.2
2004,10001,180003,22.2,237,2.36,38.7,18.7,1.4,16.7,1.1,0.7,115.5,88.1,11.2,10.5,0,0.7,9.4,22.3,6.3,90,4.2,237,6.5
2004,10002,180006,23.2,505,2.44,34.5,21.8,1,11.5,0.1,0,114.8,91.4,11.4,10.4,0.2,0.8,9.5,22.9,6.4,92.2,5.6,240,6.4
2004,10004,180007,20.5,1042,2.32,34.6,14.7,2,14.4,2.3,1.3,116.1,80.9,10.2,9.6,0.1,0.5,8.9,26.4,6.9,90.3,4.3,225,7.1
2004,10005,180006,18.6,672,2.17,64.9,19.9,10.9,30.1,0.6,3.4,115.4,84.9,11.2,10.4,0.3,0.5,8.6,23.9,10.7,76.4,2,262,6.7
2004,10001,180006,24.2,618,2.49,28.2,11.8,0.5,15.4,0.4,0.1,113.7,88.1,11.3,10.6,0.2,0.5,9.7,21.5,5.3,95.3,4.9,243,7
2004,10007,180005,21.8,475,2.38,43.7,12.9,3.3,22.5,3.4,1.7,114.7,77.2,10.7,10,0.2,0.4,9.2,20.7,6.3,89.7,4.3,234,6.2
2004,10001,180002,21.4,173,2.35,38.5,20,2.9,12.5,2.1,1,115,91.7,11.9,11,0.2,0.7,9.1,22.6,10.1,72,6.9,225,7.3
2004,10004,180007,18.9,1023,2.28,48.6,19.6,3.3,16.8,6.5,2.3,116.1,80.6,9.9,9.2,0.2,0.5,8.3,23.2,9.3,82.9,2.2,221,6.9
2004,10008,180002,22.3,181,2.32,53.9,22,1.7,30.1,0.1,0,114.2,79.3,10.6,10.5,0,0,9.6,20.1,9.1,73.2,4.7,234,7.3
2004,10002,180002,20.7,189,2.32,55,13.9,0.1,38.6,2.1,0.3,114.3,75.8,10.7,10,0.1,0.5,8.9,20.5,6.6,86.4,4.3,229,7
2004,10001,180004,21.7,346,2.34,48,22,7.5,18.3,0.1,0,115.4,86,10,9.8,0,0.2,9.3,20.2,8.6,87.3,4.5,239,6.6
2004,10001,180003,21.6,263,2.2,55.8,22,1.9,28.6,3,0.4,115.2,77.2,11.9,11.3,0.1,0.5,9.8,24.7,10.8,61.5,4.8,237,7.5
2004,10003,180002,21.3,100,2.43,39.1,14.5,1.3,20.4,2,0.9,113.8,81,11.5,10.6,0.2,0.7,8.8,20.4,6.7,83.3,4.4,237,6.7
2004,10001,180006,20.3,596,2.35,39.2,14.3,2.4,19.1,2,1.4,114.6,80.6,11.3,10.5,0.2,0.5,8.7,24,7.2,85.9,5.6,238,5.5
2004,10004,180001,21.7,62,2.19,65.4,65.4,0,0,0,0,115.1,100,11.6,11.5,0,0.1,9.9,25.2,34.2,50.5,0,225,8.5
2004,10005,180002,21.6,114,2.21,67.3,14,2.2,50.2,0.7,0.3,114.7,67.7,12.2,11.1,0.2,0.9,9.8,20.2,6.2,94.2,3.8,257,9.7
2004,10009,180002,21.4,178,2.32,43.8,19.4,1.5,22.1,0,0.7,115,84.7,11.5,11,0,0.4,9.2,23.9,9.3,66,5,273,7.2
2004,10002,180007,16.8,1930,2.29,49.5,15.2,3.7,29.3,0.6,0.6,114.5,79.7,10.7,9.8,0.2,0.7,7.3,22.5,8.1,81.9,4.3,190,6.1
2004,10009,180002,20,163,2.33,44.1,13.5,0.2,26.4,3.1,0.9,115.8,74.5,10.3,9.7,0,0.6,8.6,22.9,6.5,90.1,1.2,228,5.6
2004,10007,180005,17.6,423,2.21,70.9,35.1,4.6,30.9,0.2,0.2,114.3,83.4,9.3,8.8,0,0.4,8,20.4,6.4,89.6,3.3,232,7.7
2004,10001,180003,24.1,261,2.45,38.2,16.5,0.2,20.5,0.9,0.1,114.7,82.3,11.7,10.9,0.1,0.7,9.9,19.2,7.5,84.1,6.1,234,8.2
2004,10003,180003,20.2,280,2.2,69.9,11.6,0.5,57.1,0.4,0.2,114.9,67,10.6,9.9,0,0.7,9.2,19.8,5.8,94.2,5.9,243,6.9
2004,10007,180003,19.6,252,2.22,52.7,14.2,1.7,36.4,0.4,0,114.3,71.2,11.9,11.3,0.1,0.5,8.8,23.3,7,88,3.1,252,6.8
2004,10002,180007,23,1588,2.38,44.1,16.3,3.5,22,1.4,0.9,114.6,82.6,10.9,10.4,0.1,0.3,9.7,20.8,6.8,87.1,4.2,222,6.4
2004,10009,180002,24.1,187,2.33,50.9,15.7,1.3,29.4,3.1,1.4,114.3,76.3,11.5,10.9,0,0.6,10.3,20.6,7.5,87.8,5.3,248,6.8
2004,10007,180004,21.9,366,2.46,34.3,12.3,0.1,21.6,0.4,0.1,114.4,81.3,10.5,9.7,0,0.8,8.9,22.4,5.7,81.4,0.9,256,6.9
2004,10002,180002,22.6,187,2.44,30.6,12.4,1.1,15,1.8,0.3,115.3,79.4,11.4,10.6,0.3,0.5,9.3,22.4,6.1,92.3,4.4,240,6.9
2004,10002,180006,20.8,854,2.39,36.4,14.9,3.2,18.3,0,0,114.6,84.8,11.3,9.9,0,1.3,8.7,21.6,7.5,84.6,4.5,243,5.7
2004,10005,180004,19.9,308,2,85.2,13.1,0.8,71.1,0.2,0,114.3,63.7,11.5,10.7,0,0.8,9.9,25,6.6,85.6,3.9,248,5.8
2004,10002,180004,23.8,374,2.46,30.1,14,0.1,14.4,1.3,0.2,114.5,84.9,11.6,10.7,0.2,0.7,9.7,21.2,6,94.2,5.6,240,7
2004,10009,180002,19,150,2.12,61.4,13.1,1.4,44.3,0,2.5,115.2,69,10.3,10.2,0,0.1,9,27.6,6.1,89.7,4.4,269,7.6
2004,10004,180007,21.1,1594,2.38,44,14.3,4.4,18.4,3.5,3.4,115.6,80.3,10.1,9.6,0.1,0.4,8.9,21.8,8.3,81.8,4.1,222,6
2004,10002,180003,21.3,202,2.3,52.1,14.4,2.8,33.2,1.5,0.3,113.5,75.2,10.8,10.5,0,0.3,9.3,21.5,6.8,90.3,6.3,240,7.3
2004,10003,180003,19.2,283,2.16,79.8,60.7,0.8,17.1,1,0.2,115.1,79.8,10.7,9.9,0.1,0.7,8.9,19.8,8,79.8,3.9,234,7
2004,10009,180002,22.2,105,2.31,46.7,15.5,2.6,24.7,3.7,0.2,113.9,81,11.6,10.8,0,0.9,9.6,23.1,6.4,89.9,5.1,236,NA
2004,10006,180002,22.7,139,2.34,44.3,12.5,2.4,25.1,0.7,3.6,114.8,79.1,11.3,10.6,0,0.7,9.7,21.3,5.9,93,4.3,242,6.5
2007,10002,180007,18.7,1923,2.15,68,15.6,4.5,31.3,9.2,7.3,115.1,64.4,10.2,9.5,0.3,0.4,8.7,24.4,8,89,4.9,242,7.1
2007,10002,180005,25.4,468,2.41,27.9,15.3,0.1,12.3,0.2,0.1,115.1,90.3,12.5,11.5,0.3,0.7,10.5,24.3,6.8,89.9,5.6,210,8.7
2007,10001,180005,23.2,486,2.38,44.1,13,0.3,30.3,0.4,0.1,114.5,77.5,10.8,9.9,0,0.9,9.7,20.2,5.9,95,4.1,241,6.5
2007,10003,180005,23.4,439,2.38,32.5,13.6,1,16.6,1,0.3,115.5,86.4,11.8,11,0.3,0.4,9.8,24.5,6.5,88.7,4.9,243,7.1
2007,10007,180003,21.4,216,2.22,50.6,15.9,0.7,25,6.8,2.2,114.5,73.5,12,11.2,0.1,0.7,9.6,27,7.6,86.5,4.4,235,7.1
2007,10007,180005,23.2,402,2.46,32.7,11.5,1.5,19.5,0.1,0,114.8,85.3,11.9,10.5,0,1.4,9.4,20.5,5.5,93.5,4.1,246,5.4
2007,10005,180007,20.5,1407,2.37,32.1,13.1,3.8,13.9,0.8,0.5,113.6,89.5,11.6,10.8,0.4,0.4,8.6,26.8,6.2,88.8,3.6,245,7.1
2007,10003,180005,18.7,412,2.34,35.2,14.1,3.7,16.5,0.6,0.3,114.6,88.6,11.2,10.2,0.2,0.8,8,26.1,6.8,86.8,3,251,5.6
2007,10002,180005,20,420,2.11,74.7,15.5,14.3,44.6,0.2,0,115.3,78.2,10.4,10.2,0,0.2,9.5,22.1,9.2,77.9,2.8,240,4.5
2007,10001,180002,22.8,185,2.4,40.9,14.9,0.2,24.7,1.1,0,114.8,74.3,11.4,10.5,0.2,0.7,9.5,20.2,6.6,88.6,6.6,240,8.5
2007,10001,180004,25,375,2.49,26.2,11.7,0.9,13.3,0.2,0.1,114.8,88.9,12,11.1,0.3,0.6,10,21,5.2,94.9,4.6,239,6.7
2007,10007,180001,20.1,90,2.19,57.6,17.1,5.4,28.4,1.9,4.9,114.4,76.9,10.9,9.7,0.4,0.8,9.2,26,8.8,80.3,3.7,238,6.2
2007,10007,180007,25.2,1916,2.49,30,17.6,1,11.3,0.2,0.1,115.9,90.9,11.9,10.8,0.5,0.6,10.1,18.6,7.3,87.9,2.4,256,7.4
2007,10004,180003,20.6,250,2.16,70.7,14.2,6.5,49.8,0.2,0,113.7,62.3,10.8,10.4,0,0.4,9.5,23.6,7.5,70.6,3.7,236,6.3
2007,10001,180006,18.9,712,2.29,49.1,14.8,1.8,32,0.4,0,113.6,75.3,10.6,10,0.3,0.3,8.2,25.7,8.7,77.9,1.7,246,4.5
2007,10002,180004,23.4,324,2.46,27.7,13.9,0.9,11.5,1,0.5,114.7,88.6,11.4,10.5,0.2,0.7,9.5,22.5,5.9,92.7,6,202,8
2007,10001,180005,20.7,427,2.25,49.3,15.5,2.1,26.3,4,1.4,114.9,78,11,10.4,0.2,0.5,9.2,25.6,7.7,81.6,4.1,249,6.3
2007,10002,180006,25.4,592,2.46,27.9,12.2,0.4,15.2,0,0.1,114.5,90.6,11.9,11.1,0.5,0.4,10.3,24.7,5.9,92.7,4.6,210,8.6
2007,10002,180002,21.8,188,2.44,33.9,14,0.9,18.8,0.1,0,112.6,79.7,10.6,9.9,0,0.7,8.9,23.6,6.4,84.5,3.5,210,6.8
2007,10009,180002,22,120,2.24,46.2,16.1,0.6,23.4,5.8,0.3,113.9,76.9,11.6,10.7,0,0.9,9.8,27.4,6.4,94.7,4.3,240,NA
2007,10004,180006,19.4,909,2.32,45.2,12.8,1.8,27.4,1.6,1.6,114.4,81.4,9.5,9,0.2,0.3,8.4,23,5.9,94.2,5.2,235,7.6
2007,10002,180006,21.5,885,2.37,39.7,16.9,3.7,18.8,0.1,0.1,114.1,85.8,11.7,10.7,0.4,0.7,9.1,23.3,8.1,81.9,4.9,225,7.3
2007,10003,180006,21.9,566,2.28,49.7,26.8,0.7,22.2,0.1,0,115.6,82.9,10.8,9.9,0,0.9,9.6,22.3,9.1,88.4,3.7,214,5.9
2007,10002,180006,19.9,954,2.22,42.9,15.3,6,21.2,0.1,0.4,115.4,82.3,11.4,10.2,0,1.1,9,27.1,8.1,84.3,3.8,262,5.7
2007,10002,180006,23.7,526,2.39,29.5,13.8,2.6,12.7,0.3,0,113.3,86.5,12.3,11.3,0.4,0.7,10,28,6.5,91.8,4.3,242,7.9
2007,10001,180003,22.1,281,2.22,60.4,10.6,1.6,46.4,1.2,0.6,115.5,77.6,11.9,11.1,0.3,0.6,10,21.5,5.1,98.9,4.3,252,7
2007,10009,180002,22.1,194,2.3,41.4,21.5,1.9,14.7,3,0.4,115.1,83.8,11.8,10.5,0,1.3,9.6,26.8,10.4,65.7,5.9,243,6.7
2007,10001,180002,16.9,133,1.96,92.5,10.2,1.4,73.3,5.5,2,114.2,56,10.9,9.9,0.2,0.9,8.6,24.7,5.4,95.1,5.5,235,6.8
2006,10008,180007,20.6,1130,2.39,30.6,13,0.6,15.3,1.4,0.2,115.4,83.7,11.2,10.3,0.2,0.7,8.6,24.7,6,91.4,5.2,223,6.9
2007,10009,180002,17.9,161,2.25,50,13.3,3.2,33.6,0,0,115.9,76.1,11.6,10.4,0,1.2,8,22.8,7.4,85.2,4.2,259,5.6
2007,10001,180003,21.3,278,2.38,33.3,16.2,0.3,16.4,0.3,0,115.4,83.2,11.2,10.1,0.1,1,8.9,24.1,7.3,88.8,5.6,242,6.8
2007,10003,180002,22.6,123,2.44,37.2,18.6,0,11.5,7.2,0,115.6,85.6,11.4,10.3,0.3,0.7,9.3,20.7,8.4,81.9,0,236,7
2007,10003,180006,20.2,839,2.21,56.3,14.9,2.2,38.7,0.4,0,115.4,78.9,10.9,10.2,0.2,0.5,9.2,23.4,7.3,85.2,4.8,242,6.9
2006,10009,180002,20.2,156,2.14,61.6,21.1,2.1,33.9,3.3,1.2,114.7,78.6,11.6,10.8,0,0.8,9.5,27,11,60.3,6.6,252,6.7
2006,10001,180004,23.2,363,2.41,32,13.6,1.1,16.5,0.9,0,115,86.4,11.2,10.5,0.1,0.6,9.6,23.4,6.2,88.6,6.4,255,7.5
2006,10004,180002,19.6,172,2.24,46.3,15.5,2.9,20.3,6.3,1.4,115.3,78.6,11,10,0.2,0.7,8.8,26.6,7.4,89.2,7.3,229,8.7
2006,10002,180004,20.9,377,2.19,68,16.3,13,38.2,0.1,0.2,115.5,76.2,10.3,9.9,0,0.4,9.6,21.4,9.1,76,2,220,4.1
2006,10004,180004,24.1,372,2.42,39.1,14.6,1.4,22.5,0.6,0,113.5,86,11.7,11,0.1,0.6,10,21.3,6.6,88.1,6,237,7.2
2006,10002,180007,18.6,1700,2.18,64.2,14.3,2.9,43.6,3.1,0.4,114,75.5,10.7,10.2,0.1,0.4,8.5,24.1,7.4,85.1,4,210,5.7
2006,10003,180004,23.8,365,2.44,35.3,12.9,4.4,16.5,0.2,1.3,114.3,90.1,10.6,10,0.2,0.4,9.7,21,6.1,94.6,4.3,242,6.2
2006,10005,180005,20.9,412,2.37,43.1,16,0.8,23.7,0.6,2,113.9,86,10.7,10.1,0,0.7,8.8,20.7,7.3,85.9,5.7,243,6.5
2006,10002,180002,19.3,199,2.3,47.2,20.7,4.3,21.4,0.5,0.3,114.7,86.2,10.9,10.6,0,0.4,8.4,25.8,10.1,71,5.4,242,7.1
2006,10002,180002,19.5,135,2.15,62.3,18.5,3.2,35.4,4.5,0.7,114.8,72.2,10.4,9.8,0.1,0.5,9.1,25.7,9.1,72.7,6.9,214,8.7
2006,10003,180005,22.2,410,2.33,49.2,28.5,0.3,20.4,0,0,115.9,88.8,10.8,9.8,0,1.1,9.5,22.1,8.5,84.2,3.9,211,5.7
2006,10002,180001,22,99,2.34,44.5,32.9,1.6,8.5,1.4,0,115.7,95.4,12.2,11.4,0.2,0.6,9.4,21.3,14.6,67.1,3.2,234,6.7
2006,10009,180002,20.9,141,2.37,39,11.2,6.1,16.5,0,5.2,116.3,90.2,11.6,11,0,0.5,8.8,23.6,5.7,90.1,2.5,236,5.4
2006,10009,180002,21,120,2.25,58.6,19,3.1,29.5,5.3,1.6,114,70.9,11.3,10.5,0,0.8,9.4,22.5,6.5,91.2,3.5,236,NA
2006,10002,180007,18.2,1890,2.29,50.1,17.4,4.2,27.7,0.5,0.4,114.7,79.3,11.1,9.8,0.3,1.1,7.9,23.2,9.7,82,4.8,206,7
2006,10007,180005,21.1,492,2.29,46.8,12.3,1.2,32.9,0.2,0.2,114.3,77.7,11.9,10.9,0.3,0.7,9.2,24.5,6.1,88.7,3.7,247,5.6
2006,10002,180003,23.4,272,2.28,51,15.4,1.1,33,1.1,0.3,115.1,80.6,12,11.3,0.1,0.6,10.3,23.5,7.4,92.7,4.9,229,8.1
2006,10001,180002,20.1,168,2.21,57,12.6,1,43,0.4,0,115.2,74.8,10.3,9.7,0,0.6,9.1,26.7,6.7,87.4,2.5,243,6.4
2006,10001,180004,21.7,355,2.33,42.6,16.7,1,20.5,3.6,0.8,114.8,75.4,10.8,10.2,0.1,0.5,9.3,25.1,7.9,84.7,0.8,219,6.4
2013,10004,180003,21.3,235,2.23,49.2,14.1,2,26.5,5.1,1.5,115.5,76.2,11.8,10.7,0.1,1,9.3,26.3,7,90,6.7,262,6.3
2013,10002,180002,21,133,2.21,51.5,15.5,1.3,34,0.1,0.6,115.7,73,11.8,10.9,0,1,9.5,26.7,8,87.7,6,242,5.6
2013,10008,180005,20.5,466,2.07,68.5,23.8,29,15.5,0.2,0,114.9,89.3,12,10.8,0.1,1.1,9.9,27.2,12.1,83.1,3.5,246,4.9
2013,10001,180006,24.6,690,2.46,27.8,13.1,1.2,13.2,0.1,0.2,114.4,89,12.1,10.7,0.6,0.7,10,21.5,5.5,95.9,3.9,257,7.1
2013,10008,180002,18.9,117,2.11,56,14.5,13.8,20.9,2.7,4.2,115.4,80.3,10.5,10.2,0,0.4,9,32.3,7.9,82.9,3,242,3.5
2013,10001,180002,23.3,188,2.1,82.2,27.8,5.5,32.2,14.9,1.7,114.3,84.9,13,11.5,0.3,1.2,11.1,20.7,13.3,95.2,2.9,241,5
2013,10009,180002,20.8,170,2.4,29.8,15.2,1.4,12.3,0.8,0,114.8,88.5,12,11.3,0.1,0.6,8.7,20.2,7.1,88.4,5.9,255,6.7
2013,10002,180003,24.7,227,2.5,35.9,29,0.1,5.7,1.2,0,114.4,84.1,12.3,11.4,0.1,0.8,9.9,24.8,17.8,85.2,3.6,243,6.1
2013,10009,180003,24.7,209,2.41,42,13.7,5.3,21.6,1.2,0.1,114.8,81.4,11.8,11.2,0,0.5,10.3,19.7,7,84.2,6.1,240,6.6
2013,10003,180003,21.3,288,2.25,58.3,17.3,4.3,32.3,3.1,1.3,116,77.7,11,10.2,0,0.8,9.5,19.8,8.7,86,4.8,243,5.1
2013,10009,180002,20.8,180,2.23,50.7,16,0.9,27.9,5,0.8,113.7,76,11.6,10.5,0.1,1,9.3,26.9,7.6,84.7,4.9,233,6.2
2013,10006,180005,22.7,486,2.27,56.1,16.6,3.8,24.4,6.5,4.9,114.2,83,11.6,10.8,0.1,0.7,10,21.3,8.1,85.4,2,238,4.5
2013,10002,180002,21.2,131,2.19,54.2,20.1,1.9,24.3,6.5,1.3,114.7,83.4,13.1,11.6,0.1,1.4,9.7,27,9.8,86.7,4.9,223,6.5
2013,10002,180002,24,119,2.35,50.5,14.2,8.9,27.3,0.1,0,115,69.3,12.3,11.1,0.2,1,10.2,25,9.4,64.5,4.8,243,5.5
2013,10002,180006,23.5,687,2.38,31.6,15.5,0.8,15.3,0,0,114.8,84.9,12.1,10.8,0.3,1,9.9,26.5,7.3,87.1,6.8,250,7.5
2013,10004,180004,25,344,2.32,46.6,14.9,1.5,29.4,0.7,0.1,114.7,82,12.7,11.8,0,0.9,10.8,22.7,7,89.1,5.5,250,6.1
2013,10001,180001,17.6,92,1.84,112.8,19.9,11.4,56.8,2.1,22.7,113.5,58.4,11.9,10.9,0.1,0.9,9.6,24.5,13.5,81.8,3.1,220,2.8
2013,10001,180004,20,353,2.19,53.8,14.3,2.1,36.1,0.7,0.7,115,84.1,11.8,10.7,0.2,1,9.2,25.8,6.7,93.8,4.1,271,6.3
2013,10001,180006,25.3,729,2.35,34.1,12.5,0.9,16.6,3.1,1,114.2,82.5,12.3,11.2,0.4,0.6,10.8,27.7,6,93.8,2.3,268,6.2
2013,10001,180002,19.8,178,2.27,49.6,18.5,1.5,29.4,0.2,0,114.7,73.4,12.1,10.5,0.1,1.5,8.7,23.9,8.6,90.8,4.9,242,5.1
2013,10001,180002,22.3,193,2.29,39.2,17.6,3.6,12.5,2.2,3.2,116.2,85.2,12,11,0.1,0.9,9.8,26.7,9,81.7,5.9,259,6.5
2013,10002,180002,18.3,102,2.06,71,20.2,3.8,34.5,9,3.5,115.8,68.3,11.2,10.1,0,1.1,8.9,27.4,10.6,80.4,5,260,7
